# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 12:12:32 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07232500 Beaver River near Guymon, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07232500
#            TS   parameter     statistic     Description
#        111434       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111434_00060_00003	111434_00060_00003_cd
USGS	07232500	1985-01-08	0.00	A
USGS	07232500	1985-01-09	0.00	A
USGS	07232500	1985-01-10	0.00	A
USGS	07232500	1985-01-11	0.00	A
USGS	07232500	1985-01-12	0.00	A
USGS	07232500	1985-01-13	0.00	A
USGS	07232500	1985-01-14	0.00	A
USGS	07232500	1985-01-15	0.00	A
USGS	07232500	1985-01-16	0.00	A
USGS	07232500	1985-01-17	0.00	A
USGS	07232500	1985-01-18	0.00	A
USGS	07232500	1985-01-19	0.00	A
USGS	07232500	1985-01-20	0.00	A
USGS	07232500	1985-01-21	0.00	A
USGS	07232500	1985-01-22	0.00	A
USGS	07232500	1985-01-23	0.00	A
USGS	07232500	1985-01-24	0.00	A
USGS	07232500	1985-01-25	0.00	A
USGS	07232500	1985-01-26	0.00	A
USGS	07232500	1985-01-27	0.00	A
USGS	07232500	1985-01-28	0.00	A
USGS	07232500	1985-01-29	0.00	A
USGS	07232500	1985-01-30	0.00	A
USGS	07232500	1985-01-31	0.00	A
USGS	07232500	1985-02-01	0.00	A
USGS	07232500	1985-02-02	0.00	A
USGS	07232500	1985-02-03	0.00	A
USGS	07232500	1985-02-04	0.00	A
USGS	07232500	1985-02-05	0.00	A
USGS	07232500	1985-02-06	0.00	A
USGS	07232500	1985-02-07	0.00	A
USGS	07232500	1985-02-08	0.00	A
USGS	07232500	1985-02-09	0.00	A
USGS	07232500	1985-02-10	0.00	A
USGS	07232500	1985-02-11	0.00	A
USGS	07232500	1985-02-12	0.00	A
USGS	07232500	1985-02-13	0.00	A
USGS	07232500	1985-02-14	0.00	A
USGS	07232500	1985-02-15	0.00	A
USGS	07232500	1985-02-16	0.00	A
USGS	07232500	1985-02-17	0.00	A
USGS	07232500	1985-02-18	0.00	A
USGS	07232500	1985-02-19	0.00	A
USGS	07232500	1985-02-20	0.00	A
USGS	07232500	1985-02-21	0.00	A
USGS	07232500	1985-02-22	0.00	A
USGS	07232500	1985-02-23	0.00	A
USGS	07232500	1985-02-24	0.00	A
USGS	07232500	1985-02-25	0.00	A
USGS	07232500	1985-02-26	0.00	A
USGS	07232500	1985-02-27	0.00	A
USGS	07232500	1985-02-28	0.00	A
USGS	07232500	1985-03-01	0.00	A
USGS	07232500	1985-03-02	0.00	A
USGS	07232500	1985-03-03	0.00	A
USGS	07232500	1985-03-04	0.00	A
USGS	07232500	1985-03-05	0.00	A
USGS	07232500	1985-03-06	0.00	A
USGS	07232500	1985-03-07	0.00	A
USGS	07232500	1985-03-08	0.00	A
USGS	07232500	1985-03-09	0.00	A
USGS	07232500	1985-03-10	0.00	A
USGS	07232500	1985-03-11	0.00	A
USGS	07232500	1985-03-12	0.00	A
USGS	07232500	1985-03-13	0.00	A
USGS	07232500	1985-03-14	0.00	A
USGS	07232500	1985-03-15	0.00	A
USGS	07232500	1985-03-16	0.00	A
USGS	07232500	1985-03-17	0.00	A
USGS	07232500	1985-03-18	0.00	A
USGS	07232500	1985-03-19	0.00	A
USGS	07232500	1985-03-20	1.10	A
USGS	07232500	1985-03-21	1.60	A
USGS	07232500	1985-03-22	1.40	A
USGS	07232500	1985-03-23	1.90	A
USGS	07232500	1985-03-24	2.00	A
USGS	07232500	1985-03-25	1.60	A
USGS	07232500	1985-03-26	1.40	A
USGS	07232500	1985-03-27	1.20	A
USGS	07232500	1985-03-28	0.91	A
USGS	07232500	1985-03-29	0.68	A
USGS	07232500	1985-03-30	1.00	A
USGS	07232500	1985-03-31	1.10	A
USGS	07232500	1985-04-01	1.20	A
USGS	07232500	1985-04-02	1.10	A
USGS	07232500	1985-04-03	1.10	A
USGS	07232500	1985-04-04	0.86	A
USGS	07232500	1985-04-05	0.61	A
USGS	07232500	1985-04-06	0.49	A
USGS	07232500	1985-04-07	0.10	A
USGS	07232500	1985-04-08	0.26	A
USGS	07232500	1985-04-09	0.91	A
USGS	07232500	1985-04-10	0.65	A
USGS	07232500	1985-04-11	0.18	A
USGS	07232500	1985-04-12	0.28	A
USGS	07232500	1985-04-13	0.00	A
USGS	07232500	1985-04-14	0.13	A
USGS	07232500	1985-04-15	0.21	A
USGS	07232500	1985-04-16	0.00	A
USGS	07232500	1985-04-17	0.00	A
USGS	07232500	1985-04-18	0.00	A
USGS	07232500	1985-04-19	0.00	A
USGS	07232500	1985-04-20	0.00	A
USGS	07232500	1985-04-21	0.00	A
USGS	07232500	1985-04-22	0.24	A
USGS	07232500	1985-04-23	0.97	A
USGS	07232500	1985-04-24	0.72	A
USGS	07232500	1985-04-25	0.19	A
USGS	07232500	1985-04-26	0.00	A
USGS	07232500	1985-04-27	0.00	A
USGS	07232500	1985-04-28	0.44	A
USGS	07232500	1985-04-29	5.90	A
USGS	07232500	1985-04-30	4.60	A
USGS	07232500	1985-05-01	3.20	A
USGS	07232500	1985-05-02	1.80	A
USGS	07232500	1985-05-03	1.30	A
USGS	07232500	1985-05-04	0.76	A
USGS	07232500	1985-05-05	0.00	A
USGS	07232500	1985-05-06	0.00	A
USGS	07232500	1985-05-07	0.00	A
USGS	07232500	1985-05-08	0.00	A
USGS	07232500	1985-05-09	0.00	A
USGS	07232500	1985-05-10	0.00	A
USGS	07232500	1985-05-11	0.00	A
USGS	07232500	1985-05-12	0.00	A
USGS	07232500	1985-05-13	0.00	A
USGS	07232500	1985-05-14	0.00	A
USGS	07232500	1985-05-15	0.00	A
USGS	07232500	1985-05-16	0.00	A
USGS	07232500	1985-05-17	0.00	A
USGS	07232500	1985-05-18	0.00	A
USGS	07232500	1985-05-19	0.00	A
USGS	07232500	1985-05-20	0.00	A
USGS	07232500	1985-05-21	0.00	A
USGS	07232500	1985-05-22	0.00	A
USGS	07232500	1985-05-23	0.00	A
USGS	07232500	1985-05-24	0.00	A
USGS	07232500	1985-05-25	0.00	A
USGS	07232500	1985-05-26	0.00	A
USGS	07232500	1985-05-27	0.00	A
USGS	07232500	1985-05-28	0.00	A
USGS	07232500	1985-05-29	0.00	A
USGS	07232500	1985-05-30	0.00	A
USGS	07232500	1985-05-31	0.00	A
USGS	07232500	1985-06-01	0.00	A
USGS	07232500	1985-06-02	0.00	A
USGS	07232500	1985-06-03	0.00	A
USGS	07232500	1985-06-04	0.00	A
USGS	07232500	1985-06-05	0.00	A
USGS	07232500	1985-06-06	0.00	A
USGS	07232500	1985-06-07	0.00	A
USGS	07232500	1985-06-08	0.00	A
USGS	07232500	1985-06-09	0.00	A
USGS	07232500	1985-06-10	0.00	A
USGS	07232500	1985-06-11	0.00	A
USGS	07232500	1985-06-12	2.30	A
USGS	07232500	1985-06-13	0.00	A
USGS	07232500	1985-06-14	0.00	A
USGS	07232500	1985-06-15	0.00	A
USGS	07232500	1985-06-16	0.00	A
USGS	07232500	1985-06-17	0.00	A
USGS	07232500	1985-06-18	0.00	A
USGS	07232500	1985-06-19	0.00	A
USGS	07232500	1985-06-20	0.00	A
USGS	07232500	1985-06-21	0.00	A
USGS	07232500	1985-06-22	0.00	A
USGS	07232500	1985-06-23	0.00	A
USGS	07232500	1985-06-24	0.00	A
USGS	07232500	1985-06-25	0.00	A
USGS	07232500	1985-06-26	0.00	A
USGS	07232500	1985-06-27	0.00	A
USGS	07232500	1985-06-28	0.00	A
USGS	07232500	1985-06-29	0.00	A
USGS	07232500	1985-06-30	0.00	A
USGS	07232500	1985-07-01	0.00	A
USGS	07232500	1985-07-02	113	A
USGS	07232500	1985-07-03	27.0	A
USGS	07232500	1985-07-04	4.40	A
USGS	07232500	1985-07-05	0.44	A
USGS	07232500	1985-07-06	0.00	A
USGS	07232500	1985-07-07	0.00	A
USGS	07232500	1985-07-08	0.00	A
USGS	07232500	1985-07-09	0.00	A
USGS	07232500	1985-07-10	0.00	A
USGS	07232500	1985-07-11	0.00	A
USGS	07232500	1985-07-12	0.00	A
USGS	07232500	1985-07-13	0.00	A
USGS	07232500	1985-07-14	0.00	A
USGS	07232500	1985-07-15	0.00	A
USGS	07232500	1985-07-16	0.00	A
USGS	07232500	1985-07-17	0.00	A
USGS	07232500	1985-07-18	0.00	A
USGS	07232500	1985-07-19	0.00	A
USGS	07232500	1985-07-20	0.00	A
USGS	07232500	1985-07-21	0.00	A
USGS	07232500	1985-07-22	0.00	A
USGS	07232500	1985-07-23	0.00	A
USGS	07232500	1985-07-24	0.00	A
USGS	07232500	1985-07-25	0.00	A
USGS	07232500	1985-07-26	0.00	A
USGS	07232500	1985-07-27	0.00	A
USGS	07232500	1985-07-28	0.00	A
USGS	07232500	1985-07-29	0.00	A
USGS	07232500	1985-07-30	0.00	A
USGS	07232500	1985-07-31	0.00	A
USGS	07232500	1985-08-01	0.00	A
USGS	07232500	1985-08-02	0.00	A
USGS	07232500	1985-08-03	0.00	A
USGS	07232500	1985-08-04	0.00	A
USGS	07232500	1985-08-05	0.00	A
USGS	07232500	1985-08-06	0.00	A
USGS	07232500	1985-08-07	0.00	A
USGS	07232500	1985-08-08	0.00	A
USGS	07232500	1985-08-09	0.00	A
USGS	07232500	1985-08-10	0.00	A
USGS	07232500	1985-08-11	0.00	A
USGS	07232500	1985-08-12	0.00	A
USGS	07232500	1985-08-13	0.00	A
USGS	07232500	1985-08-14	0.00	A
USGS	07232500	1985-08-15	0.00	A
USGS	07232500	1985-08-16	0.00	A
USGS	07232500	1985-08-17	0.00	A
USGS	07232500	1985-08-18	0.00	A
USGS	07232500	1985-08-19	0.00	A
USGS	07232500	1985-08-20	0.00	A
USGS	07232500	1985-08-21	0.00	A
USGS	07232500	1985-08-22	0.00	A
USGS	07232500	1985-08-23	0.00	A
USGS	07232500	1985-08-24	0.00	A
USGS	07232500	1985-08-25	0.00	A
USGS	07232500	1985-08-26	0.00	A
USGS	07232500	1985-08-27	0.00	A
USGS	07232500	1985-08-28	0.00	A
USGS	07232500	1985-08-29	0.00	A
USGS	07232500	1985-08-30	0.00	A
USGS	07232500	1985-08-31	0.00	A
USGS	07232500	1985-09-01	0.00	A
USGS	07232500	1985-09-02	0.00	A
USGS	07232500	1985-09-03	0.00	A
USGS	07232500	1985-09-04	0.00	A
USGS	07232500	1985-09-05	0.00	A
USGS	07232500	1985-09-06	0.00	A
USGS	07232500	1985-09-07	0.00	A
USGS	07232500	1985-09-08	0.00	A
USGS	07232500	1985-09-09	0.00	A
USGS	07232500	1985-09-10	0.00	A
USGS	07232500	1985-09-11	0.26	A
USGS	07232500	1985-09-12	8.80	A
USGS	07232500	1985-09-13	0.00	A
USGS	07232500	1985-09-14	0.00	A
USGS	07232500	1985-09-15	0.00	A
USGS	07232500	1985-09-16	0.00	A
USGS	07232500	1985-09-17	0.00	A
USGS	07232500	1985-09-18	0.00	A
USGS	07232500	1985-09-19	0.00	A
USGS	07232500	1985-09-20	1.10	A
USGS	07232500	1985-09-21	7.10	A
USGS	07232500	1985-09-22	0.05	A
USGS	07232500	1985-09-23	0.00	A
USGS	07232500	1985-09-24	0.00	A
USGS	07232500	1985-09-25	0.00	A
USGS	07232500	1985-09-26	0.00	A
USGS	07232500	1985-09-27	0.00	A
USGS	07232500	1985-09-28	0.00	A
USGS	07232500	1985-09-29	0.00	A
USGS	07232500	1985-09-30	0.00	A
USGS	07232500	1985-10-01	0.00	A
USGS	07232500	1985-10-02	0.00	A
USGS	07232500	1985-10-03	0.00	A
USGS	07232500	1985-10-04	0.00	A
USGS	07232500	1985-10-05	0.00	A
USGS	07232500	1985-10-06	0.00	A
USGS	07232500	1985-10-07	0.00	A
USGS	07232500	1985-10-08	0.00	A
USGS	07232500	1985-10-09	0.00	A
USGS	07232500	1985-10-10	0.39	A
USGS	07232500	1985-10-11	0.21	A
USGS	07232500	1985-10-12	0.00	A
USGS	07232500	1985-10-13	0.00	A
USGS	07232500	1985-10-14	0.00	A
USGS	07232500	1985-10-15	0.00	A
USGS	07232500	1985-10-16	0.00	A
USGS	07232500	1985-10-17	0.00	A
USGS	07232500	1985-10-18	0.00	A
USGS	07232500	1985-10-19	0.00	A
USGS	07232500	1985-10-20	0.00	A
USGS	07232500	1985-10-21	0.00	A
USGS	07232500	1985-10-22	0.00	A
USGS	07232500	1985-10-23	0.00	A
USGS	07232500	1985-10-24	0.00	A
USGS	07232500	1985-10-25	0.00	A
USGS	07232500	1985-10-26	0.00	A
USGS	07232500	1985-10-27	0.00	A
USGS	07232500	1985-10-28	0.00	A
USGS	07232500	1985-10-29	0.00	A
USGS	07232500	1985-10-30	0.00	A
USGS	07232500	1985-10-31	0.00	A
USGS	07232500	1985-11-01	0.00	A
USGS	07232500	1985-11-02	0.00	A
USGS	07232500	1985-11-03	0.00	A
USGS	07232500	1985-11-04	0.00	A
USGS	07232500	1985-11-05	0.00	A
USGS	07232500	1985-11-06	0.00	A
USGS	07232500	1985-11-07	0.00	A
USGS	07232500	1985-11-08	0.00	A
USGS	07232500	1985-11-09	0.00	A
USGS	07232500	1985-11-10	0.00	A
USGS	07232500	1985-11-11	0.00	A
USGS	07232500	1985-11-12	0.00	A
USGS	07232500	1985-11-13	0.00	A
USGS	07232500	1985-11-14	0.00	A
USGS	07232500	1985-11-15	0.00	A
USGS	07232500	1985-11-16	0.00	A
USGS	07232500	1985-11-17	0.00	A
USGS	07232500	1985-11-18	0.00	A
USGS	07232500	1985-11-19	0.00	A
USGS	07232500	1985-11-20	0.00	A
USGS	07232500	1985-11-21	0.00	A
USGS	07232500	1985-11-22	0.00	A
USGS	07232500	1985-11-23	0.00	A
USGS	07232500	1985-11-24	0.00	A
USGS	07232500	1985-11-25	0.00	A
USGS	07232500	1985-11-26	0.00	A
USGS	07232500	1985-11-27	0.00	A
USGS	07232500	1985-11-28	0.00	A
USGS	07232500	1985-11-29	0.00	A
USGS	07232500	1985-11-30	0.00	A
USGS	07232500	1985-12-01	0.00	A
USGS	07232500	1985-12-02	0.00	A
USGS	07232500	1985-12-03	0.00	A
USGS	07232500	1985-12-04	0.00	A
USGS	07232500	1985-12-05	0.03	A
USGS	07232500	1985-12-06	0.22	A
USGS	07232500	1985-12-07	0.68	A
USGS	07232500	1985-12-08	0.67	A
USGS	07232500	1985-12-09	0.14	A
USGS	07232500	1985-12-10	0.00	A
USGS	07232500	1985-12-11	0.00	A
USGS	07232500	1985-12-12	0.00	A
USGS	07232500	1985-12-13	0.00	A
USGS	07232500	1985-12-14	0.00	A
USGS	07232500	1985-12-15	0.51	A
USGS	07232500	1985-12-16	0.73	A
USGS	07232500	1985-12-17	0.89	A
USGS	07232500	1985-12-18	0.79	A
USGS	07232500	1985-12-19	0.74	A
USGS	07232500	1985-12-20	0.82	A
USGS	07232500	1985-12-21	0.65	A
USGS	07232500	1985-12-22	0.48	A
USGS	07232500	1985-12-23	0.65	A
USGS	07232500	1985-12-24	0.42	A
USGS	07232500	1985-12-25	0.79	A
USGS	07232500	1985-12-26	0.65	A
USGS	07232500	1985-12-27	0.33	A
USGS	07232500	1985-12-28	0.63	A
USGS	07232500	1985-12-29	0.57	A
USGS	07232500	1985-12-30	0.77	A
USGS	07232500	1985-12-31	0.24	A
USGS	07232500	1986-01-01	0.72	A
USGS	07232500	1986-01-02	0.54	A
USGS	07232500	1986-01-03	0.94	A
USGS	07232500	1986-01-04	0.72	A
USGS	07232500	1986-01-05	0.62	A
USGS	07232500	1986-01-06	1.20	A
USGS	07232500	1986-01-07	0.00	A
USGS	07232500	1986-01-08	0.49	A
USGS	07232500	1986-01-09	0.84	A
USGS	07232500	1986-01-10	1.20	A
USGS	07232500	1986-01-11	1.40	A
USGS	07232500	1986-01-12	0.98	A
USGS	07232500	1986-01-13	1.40	A
USGS	07232500	1986-01-14	1.20	A
USGS	07232500	1986-01-15	1.50	A
USGS	07232500	1986-01-16	0.77	A
USGS	07232500	1986-01-17	0.76	A
USGS	07232500	1986-01-18	0.49	A
USGS	07232500	1986-01-19	1.00	A
USGS	07232500	1986-01-20	0.83	A
USGS	07232500	1986-01-21	0.16	A
USGS	07232500	1986-01-22	0.61	A
USGS	07232500	1986-01-23	0.93	A
USGS	07232500	1986-01-24	0.54	A
USGS	07232500	1986-01-25	0.27	A
USGS	07232500	1986-01-26	1.00	A
USGS	07232500	1986-01-27	1.20	A
USGS	07232500	1986-01-28	1.20	A
USGS	07232500	1986-01-29	0.52	A
USGS	07232500	1986-01-30	0.61	A
USGS	07232500	1986-01-31	0.48	A
USGS	07232500	1986-02-01	0.27	A
USGS	07232500	1986-02-02	0.40	A
USGS	07232500	1986-02-03	0.59	A
USGS	07232500	1986-02-04	0.53	A
USGS	07232500	1986-02-05	0.30	A
USGS	07232500	1986-02-06	0.28	A
USGS	07232500	1986-02-07	0.26	A
USGS	07232500	1986-02-08	0.17	A
USGS	07232500	1986-02-09	0.27	A
USGS	07232500	1986-02-10	0.23	A
USGS	07232500	1986-02-11	0.19	A
USGS	07232500	1986-02-12	0.31	A
USGS	07232500	1986-02-13	0.52	A
USGS	07232500	1986-02-14	0.80	A
USGS	07232500	1986-02-15	1.40	A
USGS	07232500	1986-02-16	2.50	A
USGS	07232500	1986-02-17	2.30	A
USGS	07232500	1986-02-18	2.00	A
USGS	07232500	1986-02-19	1.80	A
USGS	07232500	1986-02-20	0.86	A
USGS	07232500	1986-02-21	0.77	A
USGS	07232500	1986-02-22	0.88	A
USGS	07232500	1986-02-23	1.20	A
USGS	07232500	1986-02-24	0.84	A
USGS	07232500	1986-02-25	0.77	A
USGS	07232500	1986-02-26	1.50	A
USGS	07232500	1986-02-27	1.10	A
USGS	07232500	1986-02-28	1.30	A
USGS	07232500	1986-03-01	1.60	A
USGS	07232500	1986-03-02	1.40	A
USGS	07232500	1986-03-03	1.30	A
USGS	07232500	1986-03-04	1.50	A
USGS	07232500	1986-03-05	1.40	A
USGS	07232500	1986-03-06	1.40	A
USGS	07232500	1986-03-07	1.30	A
USGS	07232500	1986-03-08	1.70	A
USGS	07232500	1986-03-09	1.60	A
USGS	07232500	1986-03-10	1.80	A
USGS	07232500	1986-03-11	1.80	A
USGS	07232500	1986-03-12	1.50	A
USGS	07232500	1986-03-13	1.50	A
USGS	07232500	1986-03-14	1.80	A
USGS	07232500	1986-03-15	2.20	A
USGS	07232500	1986-03-16	2.10	A
USGS	07232500	1986-03-17	2.00	A
USGS	07232500	1986-03-18	1.60	A
USGS	07232500	1986-03-19	1.90	A
USGS	07232500	1986-03-20	2.30	A
USGS	07232500	1986-03-21	1.90	A
USGS	07232500	1986-03-22	1.70	A
USGS	07232500	1986-03-23	0.99	A
USGS	07232500	1986-03-24	0.84	A
USGS	07232500	1986-03-25	0.59	A
USGS	07232500	1986-03-26	0.15	A
USGS	07232500	1986-03-27	0.40	A
USGS	07232500	1986-03-28	0.50	A
USGS	07232500	1986-03-29	0.48	A
USGS	07232500	1986-03-30	0.13	A
USGS	07232500	1986-03-31	0.30	A
USGS	07232500	1986-04-01	0.00	A
USGS	07232500	1986-04-02	0.77	A
USGS	07232500	1986-04-03	1.80	A
USGS	07232500	1986-04-04	1.10	A
USGS	07232500	1986-04-05	0.70	A
USGS	07232500	1986-04-06	0.52	A
USGS	07232500	1986-04-07	0.51	A
USGS	07232500	1986-04-08	0.26	A
USGS	07232500	1986-04-09	0.55	A
USGS	07232500	1986-04-10	0.90	A
USGS	07232500	1986-04-11	1.00	A
USGS	07232500	1986-04-12	0.96	A
USGS	07232500	1986-04-13	0.72	A
USGS	07232500	1986-04-14	0.00	A
USGS	07232500	1986-04-15	0.00	A
USGS	07232500	1986-04-16	0.00	A
USGS	07232500	1986-04-17	0.25	A
USGS	07232500	1986-04-18	0.00	A
USGS	07232500	1986-04-19	0.00	A
USGS	07232500	1986-04-20	0.00	A
USGS	07232500	1986-04-21	0.00	A
USGS	07232500	1986-04-22	0.00	A
USGS	07232500	1986-04-23	0.00	A
USGS	07232500	1986-04-24	0.00	A
USGS	07232500	1986-04-25	0.00	A
USGS	07232500	1986-04-26	0.00	A
USGS	07232500	1986-04-27	0.00	A
USGS	07232500	1986-04-28	0.00	A
USGS	07232500	1986-04-29	0.00	A
USGS	07232500	1986-04-30	0.00	A
USGS	07232500	1986-05-01	0.00	A
USGS	07232500	1986-05-02	0.00	A
USGS	07232500	1986-05-03	0.00	A
USGS	07232500	1986-05-04	0.00	A
USGS	07232500	1986-05-05	0.00	A
USGS	07232500	1986-05-06	0.00	A
USGS	07232500	1986-05-07	0.00	A
USGS	07232500	1986-05-08	0.00	A
USGS	07232500	1986-05-09	0.00	A
USGS	07232500	1986-05-10	0.00	A
USGS	07232500	1986-05-11	0.00	A
USGS	07232500	1986-05-12	0.00	A
USGS	07232500	1986-05-13	0.00	A
USGS	07232500	1986-05-14	0.00	A
USGS	07232500	1986-05-15	0.00	A
USGS	07232500	1986-05-16	0.00	A
USGS	07232500	1986-05-17	0.00	A
USGS	07232500	1986-05-18	0.00	A
USGS	07232500	1986-05-19	0.00	A
USGS	07232500	1986-05-20	0.00	A
USGS	07232500	1986-05-21	0.00	A
USGS	07232500	1986-05-22	0.00	A
USGS	07232500	1986-05-23	0.00	A
USGS	07232500	1986-05-24	0.00	A
USGS	07232500	1986-05-25	0.00	A
USGS	07232500	1986-05-26	0.00	A
USGS	07232500	1986-05-27	0.00	A
USGS	07232500	1986-05-28	0.00	A
USGS	07232500	1986-05-29	0.00	A
USGS	07232500	1986-05-30	0.00	A
USGS	07232500	1986-05-31	0.00	A
USGS	07232500	1986-06-01	0.00	A
USGS	07232500	1986-06-02	0.00	A
USGS	07232500	1986-06-03	0.00	A
USGS	07232500	1986-06-04	0.00	A
USGS	07232500	1986-06-05	0.00	A
USGS	07232500	1986-06-06	0.00	A
USGS	07232500	1986-06-07	0.00	A
USGS	07232500	1986-06-08	0.00	A
USGS	07232500	1986-06-09	0.00	A
USGS	07232500	1986-06-10	0.00	A
USGS	07232500	1986-06-11	0.00	A
USGS	07232500	1986-06-12	0.00	A
USGS	07232500	1986-06-13	0.00	A
USGS	07232500	1986-06-14	0.00	A
USGS	07232500	1986-06-15	0.00	A
USGS	07232500	1986-06-16	0.00	A
USGS	07232500	1986-06-17	0.00	A
USGS	07232500	1986-06-18	0.00	A
USGS	07232500	1986-06-19	0.00	A
USGS	07232500	1986-06-20	0.00	A
USGS	07232500	1986-06-21	0.00	A
USGS	07232500	1986-06-22	0.00	A
USGS	07232500	1986-06-23	0.00	A
USGS	07232500	1986-06-24	0.00	A
USGS	07232500	1986-06-25	0.00	A
USGS	07232500	1986-06-26	0.00	A
USGS	07232500	1986-06-27	0.00	A
USGS	07232500	1986-06-28	0.00	A
USGS	07232500	1986-06-29	0.00	A
USGS	07232500	1986-06-30	0.00	A
USGS	07232500	1986-07-01	0.00	A
USGS	07232500	1986-07-02	0.00	A
USGS	07232500	1986-07-03	0.00	A
USGS	07232500	1986-07-04	0.00	A
USGS	07232500	1986-07-05	0.00	A
USGS	07232500	1986-07-06	0.00	A
USGS	07232500	1986-07-07	0.00	A
USGS	07232500	1986-07-08	0.00	A
USGS	07232500	1986-07-09	0.00	A
USGS	07232500	1986-07-10	0.00	A
USGS	07232500	1986-07-11	0.00	A
USGS	07232500	1986-07-12	0.00	A
USGS	07232500	1986-07-13	0.00	A
USGS	07232500	1986-07-14	0.00	A
USGS	07232500	1986-07-15	0.00	A
USGS	07232500	1986-07-16	0.00	A
USGS	07232500	1986-07-17	0.00	A
USGS	07232500	1986-07-18	0.00	A
USGS	07232500	1986-07-19	0.00	A
USGS	07232500	1986-07-20	0.05	A
USGS	07232500	1986-07-21	0.00	A
USGS	07232500	1986-07-22	0.00	A
USGS	07232500	1986-07-23	0.00	A
USGS	07232500	1986-07-24	0.00	A
USGS	07232500	1986-07-25	0.00	A
USGS	07232500	1986-07-26	0.00	A
USGS	07232500	1986-07-27	0.00	A
USGS	07232500	1986-07-28	0.00	A
USGS	07232500	1986-07-29	0.00	A
USGS	07232500	1986-07-30	0.00	A
USGS	07232500	1986-07-31	0.00	A
USGS	07232500	1986-08-01	0.00	A
USGS	07232500	1986-08-02	0.00	A
USGS	07232500	1986-08-03	0.00	A
USGS	07232500	1986-08-04	0.00	A
USGS	07232500	1986-08-05	0.00	A
USGS	07232500	1986-08-06	0.00	A
USGS	07232500	1986-08-07	0.00	A
USGS	07232500	1986-08-08	0.00	A
USGS	07232500	1986-08-09	0.00	A
USGS	07232500	1986-08-10	0.00	A
USGS	07232500	1986-08-11	0.00	A
USGS	07232500	1986-08-12	0.00	A
USGS	07232500	1986-08-13	0.00	A
USGS	07232500	1986-08-14	0.01	A
USGS	07232500	1986-08-15	0.00	A
USGS	07232500	1986-08-16	0.00	A
USGS	07232500	1986-08-17	0.00	A
USGS	07232500	1986-08-18	0.00	A
USGS	07232500	1986-08-19	0.00	A
USGS	07232500	1986-08-20	0.00	A
USGS	07232500	1986-08-21	0.00	A
USGS	07232500	1986-08-22	0.00	A
USGS	07232500	1986-08-23	0.00	A
USGS	07232500	1986-08-24	0.00	A
USGS	07232500	1986-08-25	0.00	A
USGS	07232500	1986-08-26	0.00	A
USGS	07232500	1986-08-27	0.00	A
USGS	07232500	1986-08-28	0.00	A
USGS	07232500	1986-08-29	0.00	A
USGS	07232500	1986-08-30	0.00	A
USGS	07232500	1986-08-31	0.00	A
USGS	07232500	1986-09-01	0.00	A
USGS	07232500	1986-09-02	0.00	A
USGS	07232500	1986-09-03	0.00	A
USGS	07232500	1986-09-04	0.00	A
USGS	07232500	1986-09-05	0.00	A
USGS	07232500	1986-09-06	0.00	A
USGS	07232500	1986-09-07	0.00	A
USGS	07232500	1986-09-08	0.00	A
USGS	07232500	1986-09-09	0.00	A
USGS	07232500	1986-09-10	0.00	A
USGS	07232500	1986-09-11	0.00	A
USGS	07232500	1986-09-12	0.00	A
USGS	07232500	1986-09-13	0.00	A
USGS	07232500	1986-09-14	0.00	A
USGS	07232500	1986-09-15	0.00	A
USGS	07232500	1986-09-16	0.00	A
USGS	07232500	1986-09-17	0.00	A
USGS	07232500	1986-09-18	0.00	A
USGS	07232500	1986-09-19	0.00	A
USGS	07232500	1986-09-20	0.00	A
USGS	07232500	1986-09-21	0.00	A
USGS	07232500	1986-09-22	0.00	A
USGS	07232500	1986-09-23	0.00	A
USGS	07232500	1986-09-24	0.00	A
USGS	07232500	1986-09-25	0.00	A
USGS	07232500	1986-09-26	0.00	A
USGS	07232500	1986-09-27	0.00	A
USGS	07232500	1986-09-28	0.00	A
USGS	07232500	1986-09-29	0.00	A
USGS	07232500	1986-09-30	0.00	A
USGS	07232500	1986-10-01	0.00	A
USGS	07232500	1986-10-02	0.00	A
USGS	07232500	1986-10-03	0.00	A
USGS	07232500	1986-10-04	0.00	A
USGS	07232500	1986-10-05	0.00	A
USGS	07232500	1986-10-06	0.00	A
USGS	07232500	1986-10-07	0.00	A
USGS	07232500	1986-10-08	0.00	A
USGS	07232500	1986-10-09	0.00	A
USGS	07232500	1986-10-10	0.00	A
USGS	07232500	1986-10-11	0.00	A
